ID,SERVICE_SETTING,DESCRIPTION,CPT,NDC,REVENUE_CODE,Gross Charge,Discounted Cash Price,Aetna Commercial Out of Network,Aetna Commercial Out of Network - Emergency Services,Aetna HMO/PPO,Alignment Medicare Adv_ HMO / PPO,Anthem Blue Cross Commercial Out of Network,Anthem Blue Cross Commercial Out of Network - Emergency Services,Anthem HMO/PPO,Anthem Individual,Anthem Medi-Cal,Anthem Medicare Adv_ HMO / PPO,Blue Shield Commercial Out of Network,Blue Shield Commercial Out of Network - Emergency Services,Blue Shield HMO / PPO,Blue Shield Individual,Blue Shield Medicare Adv_ HMO / PPO,Cigna Commercial Out of Network,Cigna Commercial Out of Network - Emergency Services,Cigna HMO/PPO,Health Net Commercial Out of Network,Health Net Commercial Out of Network - Emergency Services,Health Net HMO / PPO,Health Net Medi-Cal / California Health & Wellness,Health Net Medicare Adv_ HMO / PPO,HealthSmart PPO,Humana Medicare Adv_ HMO,Multiplan PPO,Stanford Advantage Medicare Adv_ HMO,Sutter Health Plus HMO,United Commercial Out of Network,United Commercial Out of Network - Emergency Services,United HMO / POS,United Medicare Adv_ HMO and PPO,United PPO,United Signature Value Alliance,Minimum Negotiated Price,Maximum Negotiated Price
OP_CASE-23545,OUTPATIENT,All Services for Outpatient Surgery for Treat clavicle dislocation,23545,,,,,,,,$251.46 ,,,,,,$251.46 ,,,,,$251.46 ,,,,,,,,$251.46 ,,$251.46 ,,$251.46 ,,,,,$251.46 ,,,$251.46 ,$251.46 
OP_CASE-23550,OUTPATIENT,All Services for Outpatient Surgery for Treat clavicle dislocation,23550,,,,,,,,"$7,641.79 ",,,,,,"$7,641.79 ",,,,,"$7,641.79 ",,,,,,,,"$7,641.79 ",,"$7,641.79 ",,"$7,641.79 ",,,,,"$7,641.79 ",,,"$7,641.79 ","$7,641.79 "
OP_CASE-23552,OUTPATIENT,All Services for Outpatient Surgery for Treat clavicle dislocation,23552,,,,,,,,"$7,641.79 ",,,,,,"$7,641.79 ",,,,,"$7,641.79 ",,,,,,,,"$7,641.79 ",,"$7,641.79 ",,"$7,641.79 ",,,,,"$7,641.79 ",,,"$7,641.79 ","$7,641.79 "
OP_CASE-23570,OUTPATIENT,All Services for Outpatient Surgery for Treat shoulder blade fx,23570,,,,,,,,$251.46 ,,,,,,$251.46 ,,,,,$251.46 ,,,,,,,,$251.46 ,,$251.46 ,,$251.46 ,,,,,$251.46 ,,,$251.46 ,$251.46 
OP_CASE-23575,OUTPATIENT,All Services for Outpatient Surgery for Treat shoulder blade fx,23575,,,,,,,,"$1,699.30 ",,,,,,"$1,699.30 ",,,,,"$1,699.30 ",,,,,,,,"$1,699.30 ",,"$1,699.30 ",,"$1,699.30 ",,,,,"$1,699.30 ",,,"$1,699.30 ","$1,699.30 "
OP_CASE-23585,OUTPATIENT,All Services for Outpatient Surgery for Treat scapula fracture,23585,,,,,,,,"$7,641.79 ",,,,,,"$7,641.79 ",,,,,"$7,641.79 ",,,,,,,,"$7,641.79 ",,"$7,641.79 ",,"$7,641.79 ",,,,,"$7,641.79 ",,,"$7,641.79 ","$7,641.79 "
OP_CASE-23600,OUTPATIENT,All Services for Outpatient Surgery for Treat humerus fracture,23600,,,,,,,,$251.46 ,,,,,,$251.46 ,,,,,$251.46 ,,,,,,,,$251.46 ,,$251.46 ,,$251.46 ,,,,,$251.46 ,,,$251.46 ,$251.46 
OP_CASE-23605,OUTPATIENT,All Services for Outpatient Surgery for Treat humerus fracture,23605,,,,,,,,"$1,699.30 ",,,,,,"$1,699.30 ",,,,,"$1,699.30 ",,,,,,,,"$1,699.30 ",,"$1,699.30 ",,"$1,699.30 ",,,,,"$1,699.30 ",,,"$1,699.30 ","$1,699.30 "
OP_CASE-23615,OUTPATIENT,All Services for Outpatient Surgery for Treat humerus fracture,23615,,,,,,,,"$15,043.69 ",,,,,,"$15,043.69 ","$45,249.00 ",,"$41,135.00 ","$36,302.00 ","$15,043.69 ",,,,,,,,"$15,043.69 ",,"$15,043.69 ",,"$15,043.69 ",,,,,"$15,043.69 ",,,"$15,043.69 ","$45,249.00 "
OP_CASE-23616,OUTPATIENT,All Services for Outpatient Surgery for Treat humerus fracture,23616,,,,,,,,"$19,726.53 ",,,,,,"$19,726.53 ",,,,,"$19,726.53 ",,,,,,,,"$19,726.53 ",,"$19,726.53 ",,"$19,726.53 ",,,,,"$19,726.53 ",,,"$19,726.53 ","$19,726.53 "
OP_CASE-23620,OUTPATIENT,All Services for Outpatient Surgery for Treat humerus fracture,23620,,,,,,,,$251.46 ,,,,,,$251.46 ,,,,,$251.46 ,,,,,,,,$251.46 ,,$251.46 ,,$251.46 ,,,,,$251.46 ,,,$251.46 ,$251.46 
OP_CASE-23625,OUTPATIENT,All Services for Outpatient Surgery for Treat humerus fracture,23625,,,,,,,,"$1,699.30 ",,,,,,"$1,699.30 ",,,,,"$1,699.30 ",,,,,,,,"$1,699.30 ",,"$1,699.30 ",,"$1,699.30 ",,,,,"$1,699.30 ",,,"$1,699.30 ","$1,699.30 "
OP_CASE-23630,OUTPATIENT,All Services for Outpatient Surgery for Treat humerus fracture,23630,,,,,,,,"$7,641.79 ",,,,,,"$7,641.79 ",,,,,"$7,641.79 ",,,,,,,,"$7,641.79 ",,"$7,641.79 ",,"$7,641.79 ",,,,,"$7,641.79 ",,,"$7,641.79 ","$7,641.79 "
OP_CASE-23650,OUTPATIENT,All Services for Outpatient Surgery for Treat shoulder dislocation,23650,,,,,,,,$251.46 ,,,,,,$251.46 ,,,,,$251.46 ,,,,,,,,$251.46 ,,$251.46 ,,$251.46 ,,,,,$251.46 ,,,$251.46 ,$251.46 
OP_CASE-23655,OUTPATIENT,All Services for Outpatient Surgery for Treat shoulder dislocation,23655,,,,,,,,"$1,699.30 ",,,,,,"$1,699.30 ",,,,,"$1,699.30 ",,,,,,,,"$1,699.30 ",,"$1,699.30 ",,"$1,699.30 ",,,,,"$1,699.30 ",,,"$1,699.30 ","$1,699.30 "
OP_CASE-23660,OUTPATIENT,All Services for Outpatient Surgery for Treat shoulder dislocation,23660,,,,,,,,"$7,641.79 ",,,,,,"$7,641.79 ",,,,,"$7,641.79 ",,,,,,,,"$7,641.79 ",,"$7,641.79 ",,"$7,641.79 ",,,,,"$7,641.79 ",,,"$7,641.79 ","$7,641.79 "
OP_CASE-23665,OUTPATIENT,All Services for Outpatient Surgery for Treat dislocation/fracture,23665,,,,,,,,"$1,699.30 ",,,,,,"$1,699.30 ",,,,,"$1,699.30 ",,,,,,,,"$1,699.30 ",,"$1,699.30 ",,"$1,699.30 ",,,,,"$1,699.30 ",,,"$1,699.30 ","$1,699.30 "
OP_CASE-23670,OUTPATIENT,All Services for Outpatient Surgery for Treat dislocation/fracture,23670,,,,,,,,"$7,641.79 ",,,,,,"$7,641.79 ",,,,,"$7,641.79 ",,,,,,,,"$7,641.79 ",,"$7,641.79 ",,"$7,641.79 ",,,,,"$7,641.79 ",,,"$7,641.79 ","$7,641.79 "
OP_CASE-23675,OUTPATIENT,All Services for Outpatient Surgery for Treat dislocation/fracture,23675,,,,,,,,"$1,699.30 ",,,,,,"$1,699.30 ",,,,,"$1,699.30 ",,,,,,,,"$1,699.30 ",,"$1,699.30 ",,"$1,699.30 ",,,,,"$1,699.30 ",,,"$1,699.30 ","$1,699.30 "
OP_CASE-23680,OUTPATIENT,All Services for Outpatient Surgery for Treat dislocation/fracture,23680,,,,,,,,"$15,043.69 ",,,,,,"$15,043.69 ",,,,,"$15,043.69 ",,,,,,,,"$15,043.69 ",,"$15,043.69 ",,"$15,043.69 ",,,,,"$15,043.69 ",,,"$15,043.69 ","$15,043.69 "
OP_CASE-23700,OUTPATIENT,All Services for Outpatient Surgery for Fixation of shoulder,23700,,,,,,,"$3,530.00 ","$1,699.30 ",,,"$3,288.00 ","$2,187.00 ",,"$1,699.30 ","$3,702.00 ",,"$3,365.00 ","$2,969.00 ","$1,699.30 ",,,"$3,364.00 ",,,"$3,458.00 ",,"$1,699.30 ",,"$1,699.30 ",,"$1,699.30 ","$2,556.46 ",,,"$3,353.00 ","$1,699.30 ","$3,353.00 ","$3,353.00 ","$1,699.30 ","$3,702.00 "
OP_CASE-23800,OUTPATIENT,All Services for Outpatient Surgery for Fusion of shoulder joint,23800,,,,,,,,"$7,641.79 ",,,,,,"$7,641.79 ",,,,,"$7,641.79 ",,,,,,,,"$7,641.79 ",,"$7,641.79 ",,"$7,641.79 ",,,,,"$7,641.79 ",,,"$7,641.79 ","$7,641.79 "
OP_CASE-23802,OUTPATIENT,All Services for Outpatient Surgery for Fusion of shoulder joint,23802,,,,,,,,"$15,043.69 ",,,,,,"$15,043.69 ",,,,,"$15,043.69 ",,,,,,,,"$15,043.69 ",,"$15,043.69 ",,"$15,043.69 ",,,,,"$15,043.69 ",,,"$15,043.69 ","$15,043.69 "
OP_CASE-23921,OUTPATIENT,All Services for Outpatient Surgery for Amputation follow-up surgery,23921,,,,,,,,"$2,089.63 ",,,,,,"$2,089.63 ",,,,,"$2,089.63 ",,,,,,,,"$2,089.63 ",,"$2,089.63 ",,"$2,089.63 ",,,,,"$2,089.63 ",,,"$2,089.63 ","$2,089.63 "
OP_CASE-23929,OUTPATIENT,All Services for Outpatient Surgery for Shoulder surgery procedure,23929,,,,,,,,$251.46 ,,,,,,$251.46 ,,,,,$251.46 ,,,,,,,,$251.46 ,,$251.46 ,,$251.46 ,,,,,$251.46 ,,,$251.46 ,$251.46 
OP_CASE-23930,OUTPATIENT,All Services for Outpatient Surgery for Drainage of arm lesion,23930,,,,,,,,"$2,892.74 ",,,,,,"$2,892.74 ",,,,,"$2,892.74 ",,,,,,,,"$2,892.74 ",,"$2,892.74 ",,"$2,892.74 ",,,,,"$2,892.74 ",,,"$2,892.74 ","$2,892.74 "
OP_CASE-23931,OUTPATIENT,All Services for Outpatient Surgery for Drainage of arm bursa,23931,,,,,,,,"$1,716.60 ",,,,,,"$1,716.60 ",,,,,"$1,716.60 ",,,,,,,,"$1,716.60 ",,"$1,716.60 ",,"$1,716.60 ",,,,,"$1,716.60 ",,,"$1,716.60 ","$1,716.60 "
OP_CASE-23935,OUTPATIENT,All Services for Outpatient Surgery for Drain arm/elbow bone lesion,23935,,,,,,,,"$3,455.06 ",,,,,,"$3,455.06 ",,,,,"$3,455.06 ",,,,,,,,"$3,455.06 ",,"$3,455.06 ",,"$3,455.06 ",,,,,"$3,455.06 ",,,"$3,455.06 ","$3,455.06 "
OP_CASE-24000,OUTPATIENT,All Services for Outpatient Surgery for Exploratory elbow surgery,24000,,,,,,,,"$3,455.06 ",,,,,,"$3,455.06 ",,,,,"$3,455.06 ",,,,,,,,"$3,455.06 ",,"$3,455.06 ",,"$3,455.06 ",,,,,"$3,455.06 ",,,"$3,455.06 ","$3,455.06 "
OP_CASE-24006,OUTPATIENT,All Services for Outpatient Surgery for Release elbow joint,24006,,,,,,,,"$3,455.06 ",,,,,,"$3,455.06 ",,,,,"$3,455.06 ",,,,,,,,"$3,455.06 ",,"$3,455.06 ",,"$3,455.06 ",,,,,"$3,455.06 ",,,"$3,455.06 ","$3,455.06 "
OP_CASE-24065,OUTPATIENT,All Services for Outpatient Surgery for Biopsy arm/elbow soft tissue,24065,,,,,,,,"$1,716.60 ",,,,,,"$1,716.60 ",,,,,"$1,716.60 ",,,,,,,,"$1,716.60 ",,"$1,716.60 ",,"$1,716.60 ",,,,,"$1,716.60 ",,,"$1,716.60 ","$1,716.60 "
OP_CASE-24066,OUTPATIENT,All Services for Outpatient Surgery for Biopsy arm/elbow soft tissue,24066,,,,,,,,"$2,892.74 ",,,,,,"$2,892.74 ",,,,,"$2,892.74 ",,,,,,,,"$2,892.74 ",,"$2,892.74 ",,"$2,892.74 ",,,,,"$2,892.74 ",,,"$2,892.74 ","$2,892.74 "
OP_CASE-24071,OUTPATIENT,All Services for Outpatient Surgery for Exc arm/elbow les sc 3 cm/>,24071,,,,,,,,"$2,892.74 ",,,,,,"$2,892.74 ",,,,,"$2,892.74 ",,,,,,,,"$2,892.74 ",,"$2,892.74 ",,"$2,892.74 ",,,,,"$2,892.74 ",,,"$2,892.74 ","$2,892.74 "
OP_CASE-24073,OUTPATIENT,All Services for Outpatient Surgery for Ex arm/elbow tum deep 5 cm/>,24073,,,,,,,,"$2,892.74 ",,,,,,"$2,892.74 ",,,,,"$2,892.74 ",,,,,,,,"$2,892.74 ",,"$2,892.74 ",,"$2,892.74 ",,,,,"$2,892.74 ",,,"$2,892.74 ","$2,892.74 "
OP_CASE-24075,OUTPATIENT,All Services for Outpatient Surgery for Exc arm/elbow les sc < 3 cm,24075,,,,,,,,"$1,716.60 ",,,,,,"$1,716.60 ",,,,,"$1,716.60 ",,,,,,,,"$1,716.60 ",,"$1,716.60 ",,"$1,716.60 ",,,,,"$1,716.60 ",,,"$1,716.60 ","$1,716.60 "
OP_CASE-24076,OUTPATIENT,All Services for Outpatient Surgery for Ex arm/elbow tum deep < 5 cm,24076,,,,,,,,"$2,892.74 ",,,,,,"$2,892.74 ",,,,,"$2,892.74 ",,,,,,,,"$2,892.74 ",,"$2,892.74 ",,"$2,892.74 ",,,,,"$2,892.74 ",,,"$2,892.74 ","$2,892.74 "
OP_CASE-24077,OUTPATIENT,All Services for Outpatient Surgery for Resect arm/elbow tum < 5 cm,24077,,,,,,,,"$2,892.74 ",,,,,,"$2,892.74 ",,,,,"$2,892.74 ",,,,,,,,"$2,892.74 ",,"$2,892.74 ",,"$2,892.74 ",,,,,"$2,892.74 ",,,"$2,892.74 ","$2,892.74 "
OP_CASE-24079,OUTPATIENT,All Services for Outpatient Surgery for Resect arm/elbow tum 5 cm/>,24079,,,,,,,,"$2,892.74 ",,,,,,"$2,892.74 ",,,,,"$2,892.74 ",,,,,,,,"$2,892.74 ",,"$2,892.74 ",,"$2,892.74 ",,,,,"$2,892.74 ",,,"$2,892.74 ","$2,892.74 "
OP_CASE-24100,OUTPATIENT,All Services for Outpatient Surgery for Biopsy elbow joint lining,24100,,,,,,,,"$3,455.06 ",,,,,,"$3,455.06 ",,,,,"$3,455.06 ",,,,,,,,"$3,455.06 ",,"$3,455.06 ",,"$3,455.06 ",,,,,"$3,455.06 ",,,"$3,455.06 ","$3,455.06 "
OP_CASE-24101,OUTPATIENT,All Services for Outpatient Surgery for Explore/treat elbow joint,24101,,,,,,,,"$3,455.06 ",,,,,,"$3,455.06 ",,,,,"$3,455.06 ",,,,,,,,"$3,455.06 ",,"$3,455.06 ",,"$3,455.06 ",,,,,"$3,455.06 ",,,"$3,455.06 ","$3,455.06 "
OP_CASE-24102,OUTPATIENT,All Services for Outpatient Surgery for Remove elbow joint lining,24102,,,,,,,,"$3,455.06 ",,,,,,"$3,455.06 ",,,,,"$3,455.06 ",,,,,,,,"$3,455.06 ",,"$3,455.06 ",,"$3,455.06 ",,,,,"$3,455.06 ",,,"$3,455.06 ","$3,455.06 "
OP_CASE-24105,OUTPATIENT,All Services for Outpatient Surgery for Removal of elbow bursa,24105,,,,,,,,"$3,455.06 ",,,,,,"$3,455.06 ",,,,,"$3,455.06 ",,,,,,,,"$3,455.06 ",,"$3,455.06 ",,"$3,455.06 ",,,,,"$3,455.06 ",,,"$3,455.06 ","$3,455.06 "
OP_CASE-24110,OUTPATIENT,All Services for Outpatient Surgery for Remove humerus lesion,24110,,,,,,,,"$3,455.06 ",,,,,,"$3,455.06 ",,,,,"$3,455.06 ",,,,,,,,"$3,455.06 ",,"$3,455.06 ",,"$3,455.06 ",,,,,"$3,455.06 ",,,"$3,455.06 ","$3,455.06 "
OP_CASE-24115,OUTPATIENT,All Services for Outpatient Surgery for Remove/graft bone lesion,24115,,,,,,,,"$7,641.79 ",,,,,,"$7,641.79 ",,,,,"$7,641.79 ",,,,,,,,"$7,641.79 ",,"$7,641.79 ",,"$7,641.79 ",,,,,"$7,641.79 ",,,"$7,641.79 ","$7,641.79 "
OP_CASE-24116,OUTPATIENT,All Services for Outpatient Surgery for Remove/graft bone lesion,24116,,,,,,,,"$7,641.79 ",,,,,,"$7,641.79 ",,,,,"$7,641.79 ",,,,,,,,"$7,641.79 ",,"$7,641.79 ",,"$7,641.79 ",,,,,"$7,641.79 ",,,"$7,641.79 ","$7,641.79 "
OP_CASE-24120,OUTPATIENT,All Services for Outpatient Surgery for Remove elbow lesion,24120,,,,,,,,"$3,455.06 ",,,,,,"$3,455.06 ",,,,,"$3,455.06 ",,,,,,,,"$3,455.06 ",,"$3,455.06 ",,"$3,455.06 ",,,,,"$3,455.06 ",,,"$3,455.06 ","$3,455.06 "
OP_CASE-24125,OUTPATIENT,All Services for Outpatient Surgery for Remove/graft bone lesion,24125,,,,,,,,"$3,455.06 ",,,,,,"$3,455.06 ",,,,,"$3,455.06 ",,,,,,,,"$3,455.06 ",,"$3,455.06 ",,"$3,455.06 ",,,,,"$3,455.06 ",,,"$3,455.06 ","$3,455.06 "
OP_CASE-24126,OUTPATIENT,All Services for Outpatient Surgery for Remove/graft bone lesion,24126,,,,,,,,"$7,641.79 ",,,,,,"$7,641.79 ",,,,,"$7,641.79 ",,,,,,,,"$7,641.79 ",,"$7,641.79 ",,"$7,641.79 ",,,,,"$7,641.79 ",,,"$7,641.79 ","$7,641.79 "
OP_CASE-24130,OUTPATIENT,All Services for Outpatient Surgery for Removal of head of radius,24130,,,,,,,,"$3,455.06 ",,,,,,"$3,455.06 ",,,,,"$3,455.06 ",,,,,,,,"$3,455.06 ",,"$3,455.06 ",,"$3,455.06 ",,,,,"$3,455.06 ",,,"$3,455.06 ","$3,455.06 "
OP_CASE-24134,OUTPATIENT,All Services for Outpatient Surgery for Removal of arm bone lesion,24134,,,,,,,,"$7,641.79 ",,,,,,"$7,641.79 ",,,,,"$7,641.79 ",,,,,,,,"$7,641.79 ",,"$7,641.79 ",,"$7,641.79 ",,,,,"$7,641.79 ",,,"$7,641.79 ","$7,641.79 "
OP_CASE-24136,OUTPATIENT,All Services for Outpatient Surgery for Remove radius bone lesion,24136,,,,,,,,"$3,455.06 ",,,,,,"$3,455.06 ",,,,,"$3,455.06 ",,,,,,,,"$3,455.06 ",,"$3,455.06 ",,"$3,455.06 ",,,,,"$3,455.06 ",,,"$3,455.06 ","$3,455.06 "
OP_CASE-24138,OUTPATIENT,All Services for Outpatient Surgery for Remove elbow bone lesion,24138,,,,,,,,"$7,641.79 ",,,,,,"$7,641.79 ",,,,,"$7,641.79 ",,,,,,,,"$7,641.79 ",,"$7,641.79 ",,"$7,641.79 ",,,,,"$7,641.79 ",,,"$7,641.79 ","$7,641.79 "
OP_CASE-24140,OUTPATIENT,All Services for Outpatient Surgery for Partial removal of arm bone,24140,,,,,,,,"$3,455.06 ",,,,,,"$3,455.06 ",,,,,"$3,455.06 ",,,,,,,,"$3,455.06 ",,"$3,455.06 ",,"$3,455.06 ",,,,,"$3,455.06 ",,,"$3,455.06 ","$3,455.06 "
OP_CASE-24145,OUTPATIENT,All Services for Outpatient Surgery for Partial removal of radius,24145,,,,,,,,"$7,641.79 ",,,,,,"$7,641.79 ",,,,,"$7,641.79 ",,,,,,,,"$7,641.79 ",,"$7,641.79 ",,"$7,641.79 ",,,,,"$7,641.79 ",,,"$7,641.79 ","$7,641.79 "
OP_CASE-24147,OUTPATIENT,All Services for Outpatient Surgery for Partial removal of elbow,24147,,,,,,,,"$3,455.06 ",,,,,,"$3,455.06 ",,,,,"$3,455.06 ",,,,,,,,"$3,455.06 ",,"$3,455.06 ",,"$3,455.06 ",,,,,"$3,455.06 ",,,"$3,455.06 ","$3,455.06 "
OP_CASE-24149,OUTPATIENT,All Services for Outpatient Surgery for Radical resection of elbow,24149,,,,,,,,"$7,641.79 ",,,,,,"$7,641.79 ",,,,,"$7,641.79 ",,,,,,,,"$7,641.79 ",,"$7,641.79 ",,"$7,641.79 ",,,,,"$7,641.79 ",,,"$7,641.79 ","$7,641.79 "
OP_CASE-24150,OUTPATIENT,All Services for Outpatient Surgery for Resect distal humerus tumor,24150,,,,,,,,"$7,641.79 ",,,,,,"$7,641.79 ",,,,,"$7,641.79 ",,,,,,,,"$7,641.79 ",,"$7,641.79 ",,"$7,641.79 ",,,,,"$7,641.79 ",,,"$7,641.79 ","$7,641.79 "
OP_CASE-24152,OUTPATIENT,All Services for Outpatient Surgery for Resect radius tumor,24152,,,,,,,,"$7,641.79 ",,,,,,"$7,641.79 ",,,,,"$7,641.79 ",,,,,,,,"$7,641.79 ",,"$7,641.79 ",,"$7,641.79 ",,,,,"$7,641.79 ",,,"$7,641.79 ","$7,641.79 "
OP_CASE-24155,OUTPATIENT,All Services for Outpatient Surgery for Removal of elbow joint,24155,,,,,,,,"$3,455.06 ",,,,,,"$3,455.06 ",,,,,"$3,455.06 ",,,,,,,,"$3,455.06 ",,"$3,455.06 ",,"$3,455.06 ",,,,,"$3,455.06 ",,,"$3,455.06 ","$3,455.06 "
OP_CASE-24160,OUTPATIENT,All Services for Outpatient Surgery for Remove elbow joint implant,24160,,,,,,,,"$3,455.06 ",,,,,,"$3,455.06 ",,,,,"$3,455.06 ",,,,,,,,"$3,455.06 ",,"$3,455.06 ",,"$3,455.06 ",,,,,"$3,455.06 ",,,"$3,455.06 ","$3,455.06 "
OP_CASE-24164,OUTPATIENT,All Services for Outpatient Surgery for Remove radius head implant,24164,,,,,,,,"$3,455.06 ",,,,,,"$3,455.06 ",,,,,"$3,455.06 ",,,,,,,,"$3,455.06 ",,"$3,455.06 ",,"$3,455.06 ",,,,,"$3,455.06 ",,,"$3,455.06 ","$3,455.06 "
OP_CASE-24200,OUTPATIENT,All Services for Outpatient Surgery for Removal of arm foreign body,24200,,,,,,,,"$1,716.60 ",,,,,,"$1,716.60 ",,,,,"$1,716.60 ",,,,,,,,"$1,716.60 ",,"$1,716.60 ",,"$1,716.60 ",,,,,"$1,716.60 ",,,"$1,716.60 ","$1,716.60 "
OP_CASE-24201,OUTPATIENT,All Services for Outpatient Surgery for Removal of arm foreign body,24201,,,,,,,,"$2,892.74 ",,,,,,"$2,892.74 ",,,,,"$2,892.74 ",,,,,,,,"$2,892.74 ",,"$2,892.74 ",,"$2,892.74 ",,,,,"$2,892.74 ",,,"$2,892.74 ","$2,892.74 "
OP_CASE-24300,OUTPATIENT,All Services for Outpatient Surgery for Manipulate elbow w/anesth,24300,,,,,,,,"$1,699.30 ",,,,,,"$1,699.30 ",,,,,"$1,699.30 ",,,,,,,,"$1,699.30 ",,"$1,699.30 ",,"$1,699.30 ",,,,,"$1,699.30 ",,,"$1,699.30 ","$1,699.30 "
OP_CASE-24301,OUTPATIENT,All Services for Outpatient Surgery for Muscle/tendon transfer,24301,,,,,,,,"$7,641.79 ",,,,,,"$7,641.79 ",,,,,"$7,641.79 ",,,,,,,,"$7,641.79 ",,"$7,641.79 ",,"$7,641.79 ",,,,,"$7,641.79 ",,,"$7,641.79 ","$7,641.79 "
OP_CASE-24305,OUTPATIENT,All Services for Outpatient Surgery for Arm tendon lengthening,24305,,,,,,,,"$3,455.06 ",,,,,,"$3,455.06 ",,,,,"$3,455.06 ",,,,,,,,"$3,455.06 ",,"$3,455.06 ",,"$3,455.06 ",,,,,"$3,455.06 ",,,"$3,455.06 ","$3,455.06 "
OP_CASE-24310,OUTPATIENT,All Services for Outpatient Surgery for Revision of arm tendon,24310,,,,,,,,"$3,455.06 ",,,,,,"$3,455.06 ",,,,,"$3,455.06 ",,,,,,,,"$3,455.06 ",,"$3,455.06 ",,"$3,455.06 ",,,,,"$3,455.06 ",,,"$3,455.06 ","$3,455.06 "
OP_CASE-24320,OUTPATIENT,All Services for Outpatient Surgery for Repair of arm tendon,24320,,,,,,,,"$7,641.79 ",,,,,,"$7,641.79 ",,,,,"$7,641.79 ",,,,,,,,"$7,641.79 ",,"$7,641.79 ",,"$7,641.79 ",,,,,"$7,641.79 ",,,"$7,641.79 ","$7,641.79 "
OP_CASE-24330,OUTPATIENT,All Services for Outpatient Surgery for Revision of arm muscles,24330,,,,,,,,"$7,641.79 ",,,,,,"$7,641.79 ",,,,,"$7,641.79 ",,,,,,,,"$7,641.79 ",,"$7,641.79 ",,"$7,641.79 ",,,,,"$7,641.79 ",,,"$7,641.79 ","$7,641.79 "
OP_CASE-24331,OUTPATIENT,All Services for Outpatient Surgery for Revision of arm muscles,24331,,,,,,,,"$7,641.79 ",,,,,,"$7,641.79 ",,,,,"$7,641.79 ",,,,,,,,"$7,641.79 ",,"$7,641.79 ",,"$7,641.79 ",,,,,"$7,641.79 ",,,"$7,641.79 ","$7,641.79 "
OP_CASE-24332,OUTPATIENT,All Services for Outpatient Surgery for Tenolysis triceps,24332,,,,,,,,"$3,455.06 ",,,,,,"$3,455.06 ",,,,,"$3,455.06 ",,,,,,,,"$3,455.06 ",,"$3,455.06 ",,"$3,455.06 ",,,,,"$3,455.06 ",,,"$3,455.06 ","$3,455.06 "
OP_CASE-24340,OUTPATIENT,All Services for Outpatient Surgery for Repair of biceps tendon,24340,,,,,,,,"$7,641.79 ",,,,,,"$7,641.79 ",,,,,"$7,641.79 ",,,,,,,,"$7,641.79 ",,"$7,641.79 ",,"$7,641.79 ",,,,,"$7,641.79 ",,,"$7,641.79 ","$7,641.79 "
OP_CASE-24341,OUTPATIENT,All Services for Outpatient Surgery for Repair arm tendon/muscle,24341,,,,,,,,"$7,641.79 ",,,,,,"$7,641.79 ","$23,822.00 ",,"$21,656.00 ","$19,112.00 ","$7,641.79 ",,,,,,,,"$7,641.79 ",,"$7,641.79 ",,"$7,641.79 ",,,,,"$7,641.79 ",,,"$7,641.79 ","$23,822.00 "
OP_CASE-24342,OUTPATIENT,All Services for Outpatient Surgery for Repair of ruptured tendon,24342,,,,,,,,"$7,641.79 ",,,,,,"$7,641.79 ",,,,,"$7,641.79 ",,,,,,,,"$7,641.79 ",,"$7,641.79 ",,"$7,641.79 ",,,,,"$7,641.79 ",,,"$7,641.79 ","$7,641.79 "
OP_CASE-24343,OUTPATIENT,All Services for Outpatient Surgery for Repr elbow lat ligmnt w/tiss,24343,,,,,,,,"$3,455.06 ",,,,,,"$3,455.06 ",,,,,"$3,455.06 ",,,,,,,,"$3,455.06 ",,"$3,455.06 ",,"$3,455.06 ",,,,,"$3,455.06 ",,,"$3,455.06 ","$3,455.06 "
OP_CASE-24344,OUTPATIENT,All Services for Outpatient Surgery for Reconstruct elbow lat ligmnt,24344,,,,,,,,"$7,641.79 ",,,,,,"$7,641.79 ",,,,,"$7,641.79 ",,,,,,,,"$7,641.79 ",,"$7,641.79 ",,"$7,641.79 ",,,,,"$7,641.79 ",,,"$7,641.79 ","$7,641.79 "
OP_CASE-24345,OUTPATIENT,All Services for Outpatient Surgery for Repr elbw med ligmnt w/tissu,24345,,,,,,,,"$7,641.79 ",,,,,,"$7,641.79 ",,,,,"$7,641.79 ",,,,,,,,"$7,641.79 ",,"$7,641.79 ",,"$7,641.79 ",,,,,"$7,641.79 ",,,"$7,641.79 ","$7,641.79 "
OP_CASE-24346,OUTPATIENT,All Services for Outpatient Surgery for Reconstruct elbow med ligmnt,24346,,,,,,,,"$15,043.69 ",,,,,,"$15,043.69 ",,,,,"$15,043.69 ",,,,,,,,"$15,043.69 ",,"$15,043.69 ",,"$15,043.69 ",,,,,"$15,043.69 ",,,"$15,043.69 ","$15,043.69 "
OP_CASE-24357,OUTPATIENT,All Services for Outpatient Surgery for Repair elbow perc,24357,,,,,,,"$7,402.00 ","$3,455.06 ",,,"$7,430.00 ","$4,941.00 ",,"$3,455.06 ","$8,258.00 ",,"$7,507.00 ","$6,626.00 ","$3,455.06 ",,,"$5,003.00 ",,,"$6,009.00 ",,"$3,455.06 ",,"$3,455.06 ",,"$3,455.06 ","$5,705.17 ",,,"$7,032.00 ","$3,455.06 ","$7,032.00 ","$7,032.00 ","$3,455.06 ","$8,258.00 "
